epoch,loss
105,30.619230270385742
106,30.61276626586914
107,30.60023307800293
108,30.60103988647461
109,30.577573776245117
110,30.569732666015625
111,30.574304580688477
112,30.555831909179688
113,30.564491271972656
114,30.55243492126465
115,30.534944534301758
116,30.537647247314453
117,30.527610778808594
118,30.528223037719727
119,30.506887435913086
120,30.50433349609375
121,30.50374984741211
122,30.495895385742188
123,30.483869552612305
124,30.477476119995117
125,30.475040435791016
126,30.479549407958984
127,30.459754943847656
128,30.451841354370117
129,30.45537757873535
130,30.44153594970703
131,30.43306541442871
132,30.422645568847656
133,30.43189239501953
134,30.419567108154297
135,30.3942928314209
136,30.400516510009766
137,30.386518478393555
138,30.38837432861328
139,30.3836669921875
140,30.383636474609375
141,30.377225875854492
142,30.357370376586914
143,30.363513946533203
144,30.360872268676758
145,30.3524227142334
146,30.336366653442383
147,30.33762550354004
148,30.333005905151367
149,30.324514389038086
150,30.323848724365234
151,30.311677932739258
152,30.303146362304688
153,30.31216049194336
154,30.29658317565918
155,30.289323806762695
156,30.283756256103516
157,30.278175354003906
158,30.276826858520508
159,30.274534225463867
160,30.260454177856445
161,30.265146255493164
162,30.256118774414062
163,30.25559425354004
164,30.251951217651367
165,30.23591423034668
166,30.23910140991211
167,30.232887268066406
168,30.232704162597656
169,30.220945358276367
170,30.224027633666992
171,30.213151931762695
172,30.20284080505371
173,30.196752548217773
174,30.20091438293457
175,30.195697784423828
176,30.195737838745117
177,30.180517196655273
178,30.166181564331055
179,30.17399024963379
180,30.18142318725586
181,30.162845611572266
182,30.149240493774414
183,30.14338493347168
184,30.138986587524414
185,30.143484115600586
186,30.131811141967773
187,30.1318416595459
188,30.127565383911133
189,30.116744995117188
190,30.107725143432617
191,30.10956382751465
192,30.10431480407715
193,30.108169555664062
194,30.093618392944336
195,30.083354949951172
196,30.07480812072754
197,30.068552017211914
198,30.069551467895508
199,30.071292877197266
200,30.071378707885742
201,30.05916976928711
202,30.063161849975586
203,30.048795700073242
204,30.05168914794922
205,30.039079666137695
206,30.027189254760742
207,30.04928207397461
208,30.031431198120117
209,30.022611618041992
210,30.01614761352539
211,30.01103401184082
212,30.016725540161133
213,30.009103775024414
214,30.00271987915039
215,29.990741729736328
216,29.994876861572266
217,29.989288330078125
218,29.999982833862305
219,29.968399047851562
220,29.97361183166504
221,29.9689884185791
222,29.954391479492188
223,29.94285774230957
224,29.95203399658203
225,29.952892303466797
226,29.941190719604492
227,29.946102142333984
228,29.937850952148438
229,29.935569763183594
230,29.927230834960938
231,29.920671463012695
232,29.93077850341797
233,29.919492721557617
234,29.923900604248047
235,29.91284942626953
236,29.905691146850586
237,29.902856826782227
238,29.902284622192383
239,29.89251136779785
240,29.886796951293945
241,29.885679244995117
242,29.888124465942383
243,29.883441925048828
244,29.876888275146484
245,29.872665405273438
246,29.863971710205078
247,29.858598709106445
248,29.85347557067871
249,29.859451293945312
250,29.854021072387695
251,29.841123580932617
252,29.848535537719727
253,29.860647201538086
254,29.836763381958008
255,29.830337524414062
256,29.817501068115234
257,29.82524871826172
258,29.820053100585938
259,29.814512252807617
260,29.808185577392578
261,29.80663299560547
262,29.806852340698242
263,29.78775405883789
264,29.78958511352539
265,29.79800796508789
266,29.7723445892334
267,29.786855697631836
268,29.77660369873047
269,29.765161514282227
270,29.784574508666992
271,29.76128387451172
272,29.752300262451172
273,29.75636863708496
274,29.762065887451172
275,29.75629997253418
276,29.755184173583984
277,29.74406623840332
278,29.73975372314453
279,29.744155883789062
280,29.7469539642334
281,29.731401443481445
282,29.7188663482666
283,29.711210250854492
284,29.707786560058594
285,29.70001792907715
286,29.70624351501465
287,29.70313262939453
288,29.70254135131836
289,29.69916343688965
290,29.686187744140625
291,29.685386657714844
292,29.673084259033203
293,29.671274185180664
294,29.673416137695312
295,29.675703048706055
296,29.667327880859375
297,29.67906951904297
298,29.661705017089844
299,29.66339683532715
300,29.64459228515625
301,29.647428512573242
302,29.64797592163086
303,29.64652442932129
304,29.631546020507812
305,29.627397537231445
306,29.619091033935547
307,29.63433074951172
308,29.627286911010742
309,29.615764617919922
310,29.608125686645508
311,29.6076717376709
312,29.604976654052734
313,29.60090446472168
314,29.605546951293945
315,29.583520889282227
316,29.590295791625977
317,29.574888229370117
318,29.583534240722656
319,29.583473205566406
320,29.576448440551758
321,29.556774139404297
322,29.551565170288086
323,29.542285919189453
324,29.56161880493164
325,29.547224044799805
326,29.534610748291016
327,29.536701202392578
328,29.53619384765625
329,29.52117919921875
330,29.52239227294922
331,29.513938903808594
332,29.509275436401367
333,29.51508903503418
334,29.502120971679688
335,29.504253387451172
336,29.505783081054688
337,29.50946617126465
338,29.48574447631836
339,29.484649658203125
340,29.483970642089844
341,29.474119186401367
342,29.473033905029297
343,29.461090087890625
344,29.46760368347168
345,29.44598960876465
346,29.455726623535156
347,29.442323684692383
348,29.431114196777344
349,29.419511795043945
350,29.421051025390625
351,29.409088134765625
352,29.413379669189453
353,29.416221618652344
354,29.40690803527832
355,29.38994789123535
356,29.388263702392578
357,29.383180618286133
358,29.387975692749023
359,29.362253189086914
360,29.357515335083008
361,29.362998962402344
362,29.360071182250977
363,29.34515380859375
364,29.345863342285156
365,29.335559844970703
366,29.315019607543945
367,29.31121063232422
368,29.31538963317871
369,29.33043098449707
370,29.294204711914062
371,29.29479217529297
372,29.297807693481445
373,29.274335861206055
374,29.28731346130371
375,29.25065803527832
376,29.257116317749023
377,29.234188079833984
378,29.232280731201172
379,29.22119903564453
380,29.21639633178711
381,29.207334518432617
382,29.211591720581055
383,29.207429885864258
384,29.207801818847656
385,29.199914932250977
386,29.185028076171875
387,29.157772064208984
388,29.154590606689453
389,29.154266357421875
390,29.146785736083984
391,29.17510986328125
392,29.147642135620117
393,29.14981460571289
394,29.116750717163086
395,29.12391471862793
396,29.130878448486328
397,29.11347007751465
398,29.122093200683594
399,29.096704483032227
