ARI,NMI,AMI,HOM,COM,VMEASURE,n_clusters_pred,n_labels,n_obs,ASW_pred,ASW_label,method,label_key,resolution,cluster_key,representation,target_n_labels,abs_cluster_delta
0.24484338257190238,0.36324486429657277,0.3574416605182915,0.33213746641601427,0.4007813222880179,0.36324486429657277,15,33,9215,0.11603299528360367,-0.13551396131515503,SpaMI,predicted.celltype,0.8,leiden_r0_800,embedding,33,18
0.25804157295337005,0.36472107645763124,0.3589707759388159,0.3355797505271632,0.3994048984252946,0.3647210764576312,15,33,9215,0.11123322695493698,-0.13551396131515503,SpaMI,predicted.celltype,0.85,leiden_r0_850,embedding,33,18
0.23598876232597282,0.3615039565302901,0.35570349623237607,0.3315647803888174,0.39738662192073965,0.3615039565302901,15,33,9215,0.11568330228328705,-0.13551396131515503,SpaMI,predicted.celltype,0.9,leiden_r0_900,embedding,33,18
0.22920191735228782,0.36255532216076775,0.35643783891683256,0.33762798451867493,0.3914568899052251,0.36255532216076775,16,33,9215,0.10603053867816925,-0.13551396131515503,SpaMI,predicted.celltype,0.95,leiden_r0_950,embedding,33,17
0.24359308443249322,0.36271381782696144,0.35623870449062495,0.34081649639219297,0.3876181248785815,0.3627138178269615,17,33,9215,0.09427623450756073,-0.13551396131515503,SpaMI,predicted.celltype,1.0,leiden_r1_000,embedding,33,16
0.23136523302585638,0.3631979494864804,0.35677445647757916,0.3435035431187402,0.3852880241548093,0.36319794948648043,17,33,9215,0.09383286535739899,-0.13551396131515503,SpaMI,predicted.celltype,1.05,leiden_r1_050,embedding,33,16
0.21696985917890613,0.36292772994526434,0.3565119526375554,0.3437366494362851,0.38438843054068883,0.36292772994526434,17,33,9215,0.09679833054542542,-0.13551396131515503,SpaMI,predicted.celltype,1.1,leiden_r1_100,embedding,33,16
0.225736406111666,0.36348453311733436,0.35706026518681566,0.34357499281631043,0.38584345312149104,0.36348453311733436,17,33,9215,0.09968141466379166,-0.13551396131515503,SpaMI,predicted.celltype,1.15,leiden_r1_150,embedding,33,16
0.21315553745632188,0.3569743205801227,0.3504844508725659,0.3389394230098393,0.37703634774557215,0.3569743205801227,17,33,9215,0.09702134877443314,-0.13551396131515503,SpaMI,predicted.celltype,1.2,leiden_r1_200,embedding,33,16
0.24000841316064328,0.3611725353497036,0.3543716181259032,0.3446626543196834,0.3793436924304663,0.36117253534970367,18,33,9215,0.09010713547468185,-0.13551396131515503,SpaMI,predicted.celltype,1.25,leiden_r1_250,embedding,33,15
0.23167557075726644,0.36145570480733913,0.3549826434280122,0.3417788616453962,0.38353661956524804,0.36145570480733913,17,33,9215,0.09458750486373901,-0.13551396131515503,SpaMI,predicted.celltype,1.3,leiden_r1_300,embedding,33,16
0.20498703038990365,0.3589035813272437,0.35211350426814675,0.34514515852092037,0.37380444091643567,0.3589035813272437,18,33,9215,0.0904608815908432,-0.13551396131515503,SpaMI,predicted.celltype,1.35,leiden_r1_350,embedding,33,15
0.23558019713036102,0.3614290270520655,0.3546382881392243,0.34632478078375434,0.3779108343805177,0.3614290270520655,18,33,9215,0.08562077581882477,-0.13551396131515503,SpaMI,predicted.celltype,1.4,leiden_r1_400,embedding,33,15
0.21207561658125754,0.3571685914092849,0.35037125119844775,0.34404621863360174,0.371331666868799,0.357168591409285,18,33,9215,0.08869834989309311,-0.13551396131515503,SpaMI,predicted.celltype,1.45,leiden_r1_450,embedding,33,15
0.21998157738343527,0.35501538136547794,0.3482020651161712,0.3422946898509452,0.36871804350527054,0.35501538136547794,18,33,9215,0.08133447915315628,-0.13551396131515503,SpaMI,predicted.celltype,1.5,leiden_r1_500,embedding,33,15
0.24135098596257495,0.36584945211528114,0.35912030482686286,0.35080787715226514,0.38223868451677645,0.3658494521152811,18,33,9215,0.07734367251396179,-0.13551396131515503,SpaMI,predicted.celltype,1.55,leiden_r1_550,embedding,33,15
0.2198393003067019,0.3633481147904091,0.3555742259069471,0.35802279885078764,0.3688342427076081,0.3633481147904091,21,33,9215,0.08762058615684509,-0.13551396131515503,SpaMI,predicted.celltype,1.6,leiden_r1_600,embedding,33,12
0.20302609637667343,0.362736829422179,0.3549510686891226,0.3571487164153931,0.3685025903603534,0.36273682942217905,21,33,9215,0.08525671064853668,-0.13551396131515503,SpaMI,predicted.celltype,1.65,leiden_r1_650,embedding,33,12
