ARI,NMI,AMI,HOM,COM,VMEASURE,n_clusters_pred,n_labels,n_obs,ASW_pred,ASW_label,method,label_key,resolution,cluster_key,representation,target_n_labels,abs_cluster_delta
0.21576794267376198,0.3622604034996137,0.3565232180577251,0.3345476672711122,0.39497906096831353,0.36226040349961364,15,33,9215,0.2345811277627945,-0.18580949306488037,SpaMosaic,predicted.celltype,0.65,leiden_r0_650,embedding,33,18
0.20976211222641666,0.35737830333029386,0.35163190407037337,0.33182994419182504,0.3871888753246514,0.35737830333029397,15,33,9215,0.22998356819152832,-0.18580949306488037,SpaMosaic,predicted.celltype,0.7,leiden_r0_700,embedding,33,18
0.20969249441827503,0.3619797154131326,0.3555919694921678,0.34404839426038514,0.38188291908781624,0.3619797154131326,17,33,9215,0.2348337173461914,-0.18580949306488037,SpaMosaic,predicted.celltype,0.75,leiden_r0_750,embedding,33,16
0.20560189757678912,0.3594768898964186,0.35338913645993864,0.337086251474694,0.38505372264776055,0.35947688989641857,16,33,9215,0.22745473682880402,-0.18580949306488037,SpaMosaic,predicted.celltype,0.8,leiden_r0_800,embedding,33,17
0.2126695954576608,0.36362405106727275,0.357232694678945,0.3446706805168981,0.3847832009497727,0.36362405106727275,17,33,9215,0.22072219848632812,-0.18580949306488037,SpaMosaic,predicted.celltype,0.85,leiden_r0_850,embedding,33,16
0.21075978899172929,0.35930599785558615,0.3525409264014732,0.34463134499847975,0.37528594587175734,0.35930599785558615,18,33,9215,0.22315843403339386,-0.18580949306488037,SpaMosaic,predicted.celltype,0.9,leiden_r0_900,embedding,33,15
0.2111556900960592,0.3597071994669553,0.3532836319118062,0.3412944463141952,0.3802199755435606,0.3597071994669553,17,33,9215,0.22105570137500763,-0.18580949306488037,SpaMosaic,predicted.celltype,0.95,leiden_r0_950,embedding,33,16
0.21215337128766312,0.36154455827619947,0.35480300043966584,0.3467710049943457,0.3776329281353851,0.3615445582761994,18,33,9215,0.22437500953674316,-0.18580949306488037,SpaMosaic,predicted.celltype,1.0,leiden_r1_000,embedding,33,15
0.21320353508214843,0.3595117306365451,0.35275562159053975,0.3451178739214225,0.3751584937047387,0.35951173063654507,18,33,9215,0.2239162176847458,-0.18580949306488037,SpaMosaic,predicted.celltype,1.05,leiden_r1_050,embedding,33,15
0.200486401474497,0.36135325862959455,0.35429371223748285,0.35086974562703876,0.37248253244349316,0.36135325862959455,19,33,9215,0.20712822675704956,-0.18580949306488037,SpaMosaic,predicted.celltype,1.1,leiden_r1_100,embedding,33,14
0.21022145574981646,0.364656753687971,0.3573045641689111,0.3574647914820058,0.3721440532198656,0.364656753687971,20,33,9215,0.20479436218738556,-0.18580949306488037,SpaMosaic,predicted.celltype,1.15,leiden_r1_150,embedding,33,13
0.1897027182584161,0.35844495906087925,0.35099423814041036,0.35098198795097535,0.3662321971548903,0.35844495906087925,20,33,9215,0.2095463126897812,-0.18580949306488037,SpaMosaic,predicted.celltype,1.2,leiden_r1_200,embedding,33,13
0.20333419570157568,0.35952288189813647,0.351763206807294,0.3549242962044703,0.3642421951875658,0.35952288189813647,21,33,9215,0.19768251478672028,-0.18580949306488037,SpaMosaic,predicted.celltype,1.25,leiden_r1_250,embedding,33,12
0.19716893457104093,0.35881609023746114,0.3507432925661878,0.3581963380289841,0.35943799075662264,0.3588160902374612,22,33,9215,0.1907527893781662,-0.18580949306488037,SpaMosaic,predicted.celltype,1.3,leiden_r1_300,embedding,33,11
0.20116497660215818,0.3623595433341022,0.354336534891601,0.36192844013115344,0.36279167476023605,0.36235954333410214,22,33,9215,0.19363252818584442,-0.18580949306488037,SpaMosaic,predicted.celltype,1.35,leiden_r1_350,embedding,33,11
0.1874658604309554,0.360420913347666,0.35203390357308495,0.36299798306423,0.3578801770092881,0.360420913347666,23,33,9215,0.18789918720722198,-0.18580949306488037,SpaMosaic,predicted.celltype,1.4,leiden_r1_400,embedding,33,10
0.20071369678935033,0.3602671353240643,0.3515326558115363,0.3643213590605238,0.3563021505647404,0.3602671353240643,24,33,9215,0.19927993416786194,-0.18580949306488037,SpaMosaic,predicted.celltype,1.45,leiden_r1_450,embedding,33,9
0.19463915082895392,0.3576810788431994,0.3489267857060878,0.36379228001051034,0.35177180483585146,0.3576810788431994,24,33,9215,0.19597890973091125,-0.18580949306488037,SpaMosaic,predicted.celltype,1.5,leiden_r1_500,embedding,33,9
0.19135427113202919,0.35909851933297265,0.3496947202241775,0.36967676431391683,0.3491088229004585,0.3590985193329727,26,33,9215,0.18166734278202057,-0.18580949306488037,SpaMosaic,predicted.celltype,1.55,leiden_r1_550,embedding,33,7
0.17802715497910643,0.3579318323147168,0.3478657765238208,0.37318788731856783,0.34387413408218764,0.35793183231471676,28,33,9215,0.1885463148355484,-0.18580949306488037,SpaMosaic,predicted.celltype,1.6,leiden_r1_600,embedding,33,5
0.18087367116783604,0.3610581888412508,0.35101156499518765,0.37460450127644196,0.348457398476912,0.3610581888412508,28,33,9215,0.203834667801857,-0.18580949306488037,SpaMosaic,predicted.celltype,1.65,leiden_r1_650,embedding,33,5
0.16648168433253116,0.35860857140898433,0.34758298393473663,0.3794546826588737,0.3399336292442195,0.35860857140898433,31,33,9215,0.18210777640342712,-0.18580949306488037,SpaMosaic,predicted.celltype,1.7,leiden_r1_700,embedding,33,2
0.17506331372108655,0.3583059794620411,0.34791822804141576,0.375011510412022,0.3430253278757479,0.35830597946204107,29,33,9215,0.19343070685863495,-0.18580949306488037,SpaMosaic,predicted.celltype,1.75,leiden_r1_750,embedding,33,4
0.16278575481599955,0.3565724108152608,0.3451844814755907,0.37894509046543623,0.3366941973063937,0.3565724108152608,32,33,9215,0.17284518480300903,-0.18580949306488037,SpaMosaic,predicted.celltype,1.8,leiden_r1_800,embedding,33,1
0.17162889791405306,0.35989895004399847,0.3492052440287265,0.37844356886376773,0.34308689102243,0.35989895004399847,30,33,9215,0.17107875645160675,-0.18580949306488037,SpaMosaic,predicted.celltype,1.85,leiden_r1_850,embedding,33,3
0.1648388624251525,0.357001318768584,0.3459672273889287,0.37899938695434565,0.3374168070665478,0.35700131876858393,31,33,9215,0.1840943843126297,-0.18580949306488037,SpaMosaic,predicted.celltype,1.9,leiden_r1_900,embedding,33,2
0.16052475338878863,0.35790051804235296,0.34652781159994656,0.38025928812193366,0.33802506727390635,0.35790051804235296,32,33,9215,0.17219018936157227,-0.18580949306488037,SpaMosaic,predicted.celltype,1.95,leiden_r1_950,embedding,33,1
0.16278390685414057,0.35929260182527895,0.34795097323385926,0.3817057341015347,0.33936561182164515,0.3592926018252789,32,33,9215,0.1683771163225174,-0.18580949306488037,SpaMosaic,predicted.celltype,2.0,leiden_r2_000,embedding,33,1
0.2593925392731131,0.32371570752890055,0.3227157330466023,0.26704537838391446,0.4109174729541811,0.3237157075289006,5,14,9215,0.31571123003959656,-0.09207575023174286,SpaMosaic,ATAC_clusters,0.1,leiden_r0_100,embedding,14,9
0.2682418083344628,0.3267706426213842,0.3253504204320751,0.28546716673126665,0.3820481628481384,0.3267706426213842,7,14,9215,0.2733358144760132,-0.09207575023174286,SpaMosaic,ATAC_clusters,0.15,leiden_r0_150,embedding,14,7
0.25265436660320395,0.3363793800689201,0.33466726556443555,0.320059290550641,0.35445324599129446,0.3363793800689201,9,14,9215,0.2822812795639038,-0.09207575023174286,SpaMosaic,ATAC_clusters,0.2,leiden_r0_200,embedding,14,5
0.25213156503905937,0.33767642296826245,0.33579672192886506,0.32924210247549834,0.34655423496073395,0.33767642296826245,10,14,9215,0.2865871787071228,-0.09207575023174286,SpaMosaic,ATAC_clusters,0.25,leiden_r0_250,embedding,14,4
