dataset,tag,seed,epochs,overrides,flags,label_key,n_obs,train_sec,peak_gpu_gb,n_target,n_pred,leiden_res,ARI,NMI,AMI,HOM,ASW
brain10x,svdq_10,2024,50,"{""augment_type"": ""svd"", ""svd_q"": 10}",{},rna:celltype,10647,2275.0,0.2,21,20,0.5,0.46400079720197435,0.5806723371987356,0.5777997872014217,0.5937932563608417,0.09504122153488648
