dataset,tag,seed,epochs,overrides,flags,label_key,n_obs,train_sec,peak_gpu_gb,n_target,n_pred,leiden_res,ARI,NMI,AMI,HOM,ASW
brain10x,svdq_20,2024,50,"{""augment_type"": ""svd"", ""svd_q"": 20}",{},rna:celltype,10647,3767.4,0.2,21,19,0.4,0.4954684154518303,0.5967507740909246,0.5940970607016706,0.5978034307952698,0.09665092549126196
