dataset,tag,seed,epochs,overrides,flags,label_key,n_obs,train_sec,peak_gpu_gb,n_target,n_pred,leiden_res,ARI,NMI,AMI,HOM,ASW
brain10x,no_adj_recon,2024,50,"{""lambda_latent_adj_recon_loss"": 0.0}",{},rna:celltype,10647,3787.8,0.2,21,19,0.4,0.4913746911923592,0.5949068442888557,0.5922496100528037,0.6003424067828467,0.08983477258185683
