dataset,tag,seed,epochs,overrides,flags,label_key,n_obs,train_sec,peak_gpu_gb,n_target,n_pred,leiden_res,ARI,NMI,AMI,HOM,ASW
brain10x,no_entropy_HY,2025,50,{},"{""include_cluster_entropy"": false}",rna:celltype,10647,1728.0,0.2,21,19,0.5,0.5003761930925451,0.5897313587703238,0.5870592468471558,0.601889190157244,0.08105016205588728
