dataset,tag,seed,epochs,overrides,flags,label_key,n_obs,train_sec,peak_gpu_gb,n_target,n_pred,leiden_res,ARI,NMI,AMI,HOM,ASW
brain10x,gene_expr_x0.1,2024,50,"{""lambda_gene_expr_recon"": 30.0}",{},rna:celltype,10647,1364.5,0.2,21,22,0.5,0.496207613991538,0.6014277612216443,0.5984351450021089,0.6130944375290971,0.0967384138936674
