dataset,tag,seed,epochs,overrides,flags,label_key,n_obs,train_sec,peak_gpu_gb,n_target,n_pred,leiden_res,ARI,NMI,AMI,HOM,ASW
brain10x,no_gene_recon,2025,50,"{""lambda_gene_expr_recon"": 0.0}",{},rna:celltype,10647,2084.9,0.2,21,20,0.6,0.30364998405820076,0.5310467354879514,0.5279285733857833,0.5658337105618166,0.043307522592492396
