dataset,tag,seed,epochs,overrides,flags,label_key,n_obs,train_sec,peak_gpu_gb,n_target,n_pred,leiden_res,ARI,NMI,AMI,HOM,ASW
brain10x,baseline,2025,50,{},{},rna:celltype,10647,1057.3,0.2,21,21,0.6,0.42673050073518803,0.579700256401469,0.5767365475800997,0.605371833981965,0.08877175592050987
