dataset,tag,seed,epochs,overrides,flags,label_key,n_obs,train_sec,peak_gpu_gb,n_target,n_pred,leiden_res,ARI,NMI,AMI,HOM,ASW
brain10x,adj_loss_x0.1,2024,50,"{""lambda_latent_adj_recon_loss"": 0.1}",{},rna:celltype,10647,3481.4,0.2,21,21,0.5,0.5192096642347989,0.6088434386289036,0.6060683711687551,0.6282841130509401,0.0972852058535599
