dataset,tag,seed,epochs,overrides,flags,label_key,n_obs,train_sec,peak_gpu_gb,n_target,n_pred,leiden_res,ARI,NMI,AMI,HOM,ASW
brain10x,svdq_5,2024,50,"{""augment_type"": ""svd"", ""svd_q"": 5}",{},rna:celltype,10647,1689.5,0.2,21,21,0.4,0.4804646812553377,0.5978708488072118,0.5949591904320046,0.60527796536023,0.08842177372920425
