dataset,tag,seed,epochs,overrides,flags,label_key,n_obs,train_sec,peak_gpu_gb,n_target,n_pred,leiden_res,ARI,NMI,AMI,HOM,ASW
brain10x,nsam_3,2024,50,"{""num_neighbors"": 3}",{},rna:celltype,10647,3630.7,0.16,21,22,0.6,0.4929682331734027,0.596896086124748,0.5938884498550742,0.6199710335163661,0.09712518121462564
