epoch,loss
197,30.068456649780273
198,30.06926918029785
199,30.07100486755371
200,30.071149826049805
201,30.058870315551758
202,30.062942504882812
203,30.0487060546875
204,30.051475524902344
205,30.038442611694336
206,30.026798248291016
207,30.048736572265625
208,30.031261444091797
209,30.0223331451416
210,30.0157413482666
211,30.010488510131836
212,30.0162296295166
213,30.008760452270508
214,30.00226402282715
215,29.990354537963867
216,29.994792938232422
217,29.98855972290039
218,29.999542236328125
219,29.96769905090332
220,29.97320556640625
221,29.968250274658203
222,29.95412826538086
223,29.942171096801758
224,29.952007293701172
225,29.952497482299805
226,29.94111442565918
227,29.945762634277344
228,29.937475204467773
229,29.934972763061523
230,29.926494598388672
231,29.91992950439453
232,29.93004035949707
233,29.918956756591797
234,29.923479080200195
235,29.91297149658203
236,29.906028747558594
237,29.903228759765625
238,29.902111053466797
239,29.892738342285156
240,29.8881778717041
241,29.888427734375
242,29.89042854309082
243,29.884946823120117
244,29.877286911010742
245,29.8732852935791
246,29.864038467407227
247,29.85812759399414
248,29.852439880371094
249,29.858896255493164
250,29.85344123840332
251,29.83812141418457
252,29.839397430419922
253,29.8453311920166
254,29.823442459106445
255,29.827510833740234
256,29.816919326782227
257,29.817527770996094
258,29.811607360839844
259,29.81300926208496
260,29.805923461914062
261,29.79976463317871
262,29.8029727935791
263,29.786388397216797
264,29.785198211669922
265,29.7940731048584
266,29.77217674255371
267,29.785099029541016
268,29.7730712890625
269,29.76423454284668
270,29.783246994018555
271,29.7587890625
272,29.75156593322754
273,29.756534576416016
274,29.759531021118164
275,29.755414962768555
276,29.75435447692871
277,29.742708206176758
278,29.73861312866211
279,29.745567321777344
280,29.748586654663086
281,29.735910415649414
282,29.725107192993164
283,29.717058181762695
284,29.709392547607422
285,29.698928833007812
286,29.705646514892578
287,29.704784393310547
288,29.705461502075195
289,29.700942993164062
290,29.685436248779297
291,29.68423080444336
292,29.673898696899414
293,29.671173095703125
294,29.671327590942383
295,29.670656204223633
296,29.662307739257812
297,29.67270851135254
298,29.65725326538086
299,29.661048889160156
300,29.64413833618164
301,29.64519691467285
302,29.645349502563477
303,29.64410400390625
304,29.631900787353516
305,29.627685546875
306,29.61870574951172
307,29.633832931518555
308,29.627595901489258
309,29.616239547729492
310,29.607248306274414
311,29.606332778930664
312,29.603673934936523
313,29.600236892700195
314,29.605093002319336
315,29.582687377929688
316,29.59006690979004
317,29.574626922607422
318,29.582927703857422
319,29.582569122314453
320,29.57505226135254
321,29.555652618408203
322,29.550682067871094
323,29.542160034179688
324,29.56068229675293
325,29.54605484008789
326,29.534133911132812
327,29.537490844726562
328,29.5374813079834
329,29.52043914794922
330,29.519821166992188
331,29.511262893676758
332,29.509090423583984
333,29.51628875732422
334,29.503318786621094
335,29.503767013549805
336,29.504283905029297
337,29.507781982421875
338,29.485881805419922
339,29.485660552978516
340,29.48451805114746
341,29.473270416259766
342,29.471797943115234
343,29.460119247436523
344,29.467065811157227
345,29.446260452270508
346,29.456106185913086
347,29.442211151123047
348,29.431838989257812
349,29.41988182067871
350,29.421283721923828
351,29.40983772277832
352,29.41542625427246
353,29.417747497558594
354,29.407270431518555
355,29.389497756958008
356,29.386613845825195
357,29.382495880126953
358,29.38934898376465
359,29.36412811279297
360,29.358064651489258
361,29.361549377441406
362,29.36073875427246
363,29.347200393676758
364,29.3477783203125
365,29.335405349731445
366,29.314367294311523
367,29.3114070892334
368,29.31681251525879
369,29.331504821777344
370,29.293590545654297
371,29.295167922973633
372,29.29888343811035
373,29.274673461914062
374,29.284921646118164
375,29.249879837036133
376,29.258686065673828
377,29.235713958740234
378,29.230449676513672
379,29.22122573852539
380,29.21824073791504
381,29.206771850585938
382,29.208436965942383
383,29.208179473876953
384,29.211549758911133
385,29.201183319091797
386,29.184768676757812
387,29.15879249572754
388,29.15252113342285
389,29.152830123901367
390,29.148839950561523
391,29.17377281188965
392,29.144681930541992
393,29.15119171142578
394,29.11661148071289
395,29.12217140197754
396,29.13169288635254
397,29.114776611328125
398,29.122209548950195
399,29.09684944152832
